,Local,Data do Sorteio,Coluna 1,Coluna 2,Coluna 3,Coluna 4,Coluna 5,Coluna 6,Ganhadores Faixa 1,Ganhadores Faixa 2,Ganhadores Faixa 3,Rateio Faixa 1,Rateio Faixa 2,Rateio Faixa 3,Cidade,Valor Arrecadado,Estimativa para o próximo concurso,Valor Acumulado Próximo Concurso,Acumulado,Sorteio Especial
1940,"CAMPINA GRANDE , PB",2017-06-21,1,9,24,38,48,49,1,63,4313,26572503.56,38426.22,801.84,PERUÍBE SP,41988908.5,3000000,33566388.45,NAO,SIM
1941,"SÃO PAULO, SP",2017-06-24,6,18,20,24,43,48,0,56,4126,0,24941.71,483.6,,24225943,6000000,33933950.5,SIM,SIM
1942,"CACHOEIRA, BA",2017-06-28,9,11,12,30,39,43,0,23,2870,0,66077.13,756.48,,26360005,8000000,34333891.06,SIM,SIM
1943,"CACHOEIRA, BA",2017-07-01,8,9,39,47,57,59,0,41,2879,0,46673.04,949.53,,33190703,23000000,34837468.68,SIM,SIM
1944,"UBÁ, MG",2017-07-04,4,8,10,21,45,54,0,50,4258,0,30735.95,515.59,,26655265,26000000,35241888.99,SIM,SIM
1945,"UBÁ, MG",2017-07-06,4,6,39,44,52,60,0,40,3729,0,56855.82,871.25,,39445854,32000000,35840371.31,SIM,SIM
1946,"UBÁ, MG",2017-07-08,8,33,40,52,55,59,0,63,4250,0,41438.63,877.52,,45280627,36000000,36527380.26,SIM,SIM
1947,"IPAMERI, GO",2017-07-12,12,20,24,28,33,57,0,100,7199,0,31746.05,629.96,,55062525,45000000,37362802.61,SIM,SIM
1948,"IPAMERI, GO",2017-07-15,1,6,14,22,30,56,0,130,8455,0,29304.32,643.67,,66075649.5,68000000,38365318.81,SIM,SIM
1949,"ATIBAIA, SP",2017-07-19,10,21,32,34,48,57,0,88,7215,0,52163.05,908.88,,79618157.5,78000000,39573305.31,SIM,SIM
1950,"ATIBAIA, SP",2017-07-22,14,16,19,21,33,55,0,209,13551,0,26220.25,577.71,,95049423,90000000,41015418.83,SIM,SIM
1951,"RIO BRANCO, AC",2017-07-26,9,21,36,38,52,53,0,180,13017,0,39521.6,780.72,,123388139,105000000,42887494.39,SIM,SIM
1952,"RIO BRANCO, AC",2017-07-29,9,26,29,42,43,45,1,237,16988,107956102.12,37495.41,747.28,RIO DE JANEIRO RJ,154132051.5,3000000,45226024.24,NAO,SIM
1953,"ITABELA, BA",2017-08-02,9,25,33,35,40,49,0,32,2483,0,48479.76,892.55,,26907720,40000000,45634274.87,SIM,SIM
1954,"ITABELA, BA",2017-08-05,15,27,33,36,41,45,0,147,7391,0,22299.78,633.6,,56857055.5,46000000,46496924.27,SIM,SIM
1955,"FEIJÓ, AC",2017-08-08,5,8,20,28,40,45,0,74,5000,0,32189.04,680.56,,41314840,50000000,47123763.31,SIM,SIM
1956,"FEIJÓ, AC",2017-08-10,2,14,22,23,29,47,1,98,8329,51557331.87,34841.2,585.63,CURITIBA PR,59222338,2500000,48022299.37,NAO,SIM
1957,"FEIJÓ, AC",2017-08-12,15,20,22,24,34,55,0,32,2670,0,52452.5,898.06,,29112706,7000000,48464004.61,SIM,SIM
1958,"PRESIDENTE VENCESLAU, SP",2017-08-16,8,21,27,35,43,56,0,94,4639,0,19568.67,566.45,,31904771.5,26000000,48948071.75,SIM,SIM
1959,"PRESIDENTE VENCESLAU, SP",2017-08-19,1,18,25,37,39,43,0,116,6655,0,24043.13,598.69,,48374375,32000000,49682019.83,SIM,SIM
1960,"ARARAQUARA, SP",2017-08-23,17,25,26,30,32,50,0,55,4505,0,52327.94,912.64,,49918645,37000000,50439397.94,SIM,SIM
1961,"ARARAQUARA, SP",2017-08-26,5,6,15,25,39,53,0,86,6431,0,37850.84,723.09,,56459938.5,44000000,51296022.19,SIM,SIM
1962,"BOM JESUS DA LAPA, BA",2017-08-30,4,5,7,34,42,60,0,80,6686,0,41892.88,716.08,,58129505,50000000,52177977.51,SIM,SIM
1963,"BOM JESUS DA LAPA, BA",2017-09-02,2,27,32,36,48,50,0,119,7880,0,32635.32,704.06,,67359876.5,77000000,53199978.32,SIM,SIM
1964,"SALTO, SP",2017-09-06,26,28,35,38,48,55,1,98,6377,78022245.31,47025.82,1032.4,JARDIM MS,79933521.5,2500000,54412749.61,NAO,SIM
1965,"SALTO, SP",2017-09-09,10,13,19,32,40,60,0,29,2758,0,47097.01,707.45,,23689603,5500000,54772174.17,SIM,SIM
1966,"ITUIUTABA, MG",2017-09-13,13,30,32,39,46,54,0,43,3175,0,40787.97,789.14,,30420544,10000000,55233722.23,SIM,SIM
1967,"ITUIUTABA, MG",2017-09-16,35,36,39,44,48,52,0,48,3782,0,46060.89,835.12,,38347757,13400000,55815543.95,SIM,SIM
1968,"SÃO PAULO, SP",2017-09-19,8,20,30,32,48,59,0,20,1999,0,73292.36,1047.55,,25424658,30000000,56201293.19,SIM,SIM
1969,"GUARAREMA, SP",2017-09-21,5,10,18,24,39,52,0,87,6153,0,25762.24,520.37,,38874909.5,35000000,56791113.01,SIM,SIM
1970,"GUARAREMA, SP",2017-09-23,4,10,41,44,52,54,0,39,4001,0,67779.73,943.83,,45849107.5,40000000,57486747.09,SIM,SIM
1971,"JUNDIAÍ, SP",2017-09-27,9,16,20,54,57,59,0,85,5317,0,36786.15,840.11,,54233763.5,47000000,58309595.26,SIM,SIM
1972,"JUNDIAÍ, SP",2017-09-30,1,12,16,17,52,60,0,110,7294,0,32691.06,704.3,,62371778,55000000,59255915.41,SIM,SIM
1973,"ITAPIRANGA, SC",2017-10-04,4,19,27,38,54,57,1,141,8994,54268048.74,27566.76,617.38,ASSIS SP,67417294,22000000,60278787.38,NAO,SIM
1974,"ITAPIRANGA, SC",2017-10-07,8,11,24,26,47,57,1,76,5845,22575348.57,33102.68,614.88,GUARULHOS SP,43635819.5,3000000,60940840.9,NAO,SIM
1975,"CHAPECÓ, SC",2017-10-11,12,14,19,25,52,59,0,62,3551,0,24797.36,618.51,,26666353,6000000,61345429.46,SIM,SIM
1976,"CHAPECÓ, SC",2017-10-14,3,16,28,32,34,37,1,91,4723,5889546.54,18238.97,502.02,COLATINA ES,28787773,2500000,61782204.72,NAO,SIM
1977,"SÃO PAULO, SP",2017-10-17,2,6,22,44,55,57,0,29,2089,0,30492.05,604.71,,15337374.5,4000000,62014907.2,SIM,SIM
1978,"ASSIS CHATEAUBRIAND, PR",2017-10-19,22,23,29,32,38,45,1,32,2677,3951513.94,39401.2,672.84,MUZAMBINHO MG,21868843.5,11500000,62346706.73,NAO,SIM
1979,"ASSIS CHATEAUBRIAND, PR",2017-10-21,12,16,17,18,34,37,0,77,4689,0,22167.05,520.02,,29605005.5,16000000,62795881.26,SIM,SIM
1980,"CARANDAÍ, MG",2017-10-25,6,15,19,37,39,53,0,85,5215,0,24999.36,582.09,,36856522.5,20000000,63355077.59,SIM,SIM
1981,"CARANDAÍ, MG",2017-10-28,4,14,20,24,46,50,1,45,4144,20777195.15,55730.37,864.54,CURITIBA PR,43498161,2500000,64015042.52,NAO,SIM
1982,"VOLTA REDONDA, RJ",2017-11-01,5,6,10,14,22,36,1,73,4884,2598401.89,19322.76,412.58,COTIA SP,24465738.5,2000000,64386242.81,NAO,SIM
1983,"VOLTA REDONDA, RJ",2017-11-04,21,29,32,35,43,50,0,13,1743,0,104873.13,1117.4,,23646889,16000000,64745019.31,SIM,SIM
1984,"SÃO PAULO, SP",2017-11-07,9,28,29,34,36,55,0,36,2503,0,38578.22,792.65,,24088571.5,19000000,65110497.11,SIM,SIM
1985,"BRASÍLIA, DF",2017-11-09,23,36,43,44,55,56,0,41,3164,0,46212.57,855.47,,32863243,24000000,65609106.42,SIM,SIM
1986,"BRASÍLIA, DF",2017-11-11,10,14,31,34,45,58,0,59,3920,0,38516.27,828.15,,39415096,29000000,66207122.08,SIM,SIM
1987,"AMPARO, SP",2017-11-16,5,10,39,42,46,54,0,87,5711,0,29177.91,634.98,,44029100.5,33000000,66875142.54,SIM,SIM
1988,"AMPARO, SP",2017-11-18,15,22,30,32,40,58,0,47,3280,0,56106.95,1148.53,,45738399,50000000,67569096.93,SIM,SIM
1989,"ITALVA, RJ",2017-11-22,11,24,26,34,37,59,0,78,5852,0,41488.51,789.98,,56129209.5,60000000,68420703.27,SIM,SIM
1990,"ITALVA, RJ",2017-11-25,19,20,28,34,36,44,0,80,6152,0,48195.29,895.32,,66874573.5,65000000,69435340.94,SIM,SIM
1991,"CARDOSO MOREIRA, RJ",2017-11-29,5,11,13,21,53,54,2,142,11405,32953918.65,28999.41,515.8,CAMPOS BELOS GO ARAGUARI MG,71423961,2500000,70519003.07,NAO,SIM
1992,"CARDOSO MOREIRA, RJ",2017-12-02,6,17,33,48,50,57,0,39,3063,0,42108.85,765.93,,28484228.5,6700000,70951172.88,SIM,SIM
1993,"TEIXEIRA DE FREITAS, BA",2017-12-06,2,5,12,32,40,44,0,51,3686,0,35175.84,695.28,,31115808.5,28000000,71423269.68,SIM,SIM
1994,"TEIXEIRA DE FREITAS, BA",2017-12-09,14,26,29,35,37,39,0,66,4840,0,38617.02,752.27,,44206799,33000000,72093986.24,SIM,SIM
1995,"BRAGANÇA PAULISTA, SP",2017-12-13,7,20,21,24,40,56,0,144,4933,0,19401.81,809.08,,48458620,39000000,72829212.49,SIM,SIM
1996,"BRAGANÇA PAULISTA, SP",2017-12-16,1,7,14,31,35,46,0,86,6280,0,36389.62,711.89,,54280324,43500000,73652767.08,SIM,SIM
1997,"PORTO UNIÃO, SC",2017-12-19,8,21,24,25,52,57,0,61,4810,0,36388.03,659.24,,38499475,48000000,74236890.71,SIM,SIM
1998,"PORTO UNIÃO, SC",2017-12-21,15,37,38,42,49,50,0,73,4434,0,39877.23,937.89,,50491038.5,280000000,139099571.93,SIM,SIM
1999,"SÃO PAULO, SP",2017-12-31,3,6,10,17,34,37,17,4862,173428,18042279.04,10565.03,423.12,CRUZ DAS ALMAS BA PRADO BA URUÇUCA BA CARMO DO CAJURU MG CONTAGEM MG BEL��M PA RIO AZUL PR SÃO JOÃO DO TRIUNFO PR RIO DE JANEIRO RJ SEROPÉDICA RJ BRUSQUE SC GUARULHOS SP SÃO PAULO SP,890947368.5,2000000,0,NAO,NAO
2000,"CAMBORIÚ, SC",2018-01-03,20,22,36,42,52,60,0,12,1214,0,85088.83,1201.53,,17710070,4500000,268701.61,SIM,SIM
2001,"CAMBORIÚ, SC",2018-01-06,4,28,30,38,46,59,0,24,2214,0,69257.39,1072.51,,28829944.5,8500000,706116.7,SIM,SIM
2002,"POMERODE, SC",2018-01-10,28,34,40,43,50,51,0,16,1865,0,109937.9,1347.38,,30509412.5,12000000,1169013.11,SIM,SIM
2003,"POMERODE, SC",2018-01-13,1,5,14,23,35,45,3,79,6444,4095573.45,28198.54,493.85,CURITIBA PR JULIO DE CASTILHOS RS SANTA RITA DO PASSA QUATRO SP,38638484.5,12000000,1755245.82,NAO,SIM
2004,"ITUPEVA, SP",2018-01-17,11,19,22,33,34,53,0,44,4052,0,42875.5,665.11,,32721132.5,15000000,2251699,SIM,SIM
2005,"ITUPEVA, SP",2018-01-20,1,9,14,20,25,54,0,71,5500,0,31319.78,577.58,,38569461,20000000,2836884.47,SIM,SIM
2006,"CONCÓRDIA, SC",2018-01-24,4,14,39,41,54,58,0,42,3340,0,53296.38,957.42,,38825178,24000000,3425949.74,SIM,SIM
2007,"CONCÓRDIA, SC",2018-01-27,22,27,33,42,58,59,0,49,4215,0,51384.62,853.36,,43671250,30000000,4088540.82,SIM,SIM
2008,"MACAPÁ, AP",2018-01-31,1,37,44,46,48,50,0,46,3665,0,59350.17,1064.16,,47352865,48000000,4806990.28,SIM,SIM
2009,"MACAPÁ, AP",2018-02-03,8,10,18,34,39,56,0,106,7436,0,33705.4,686.38,,61968606,56000000,5747193.41,SIM,SIM
2010,"SÃO PAULO, SP",2018-02-06,2,28,32,35,54,58,0,119,5949,0,21054.02,601.64,,43455856.5,59000000,6406516.49,SIM,SIM
2011,"SANTANA, AP",2018-02-08,8,11,27,35,36,51,0,107,6828,0,32506.98,727.72,,60329097.5,70000000,7321844.58,SIM,SIM
2012,"SANTANA, AP",2018-02-10,6,23,30,36,53,56,0,159,8465,0,25057.74,672.37,,69104360.5,71000000,8370313.14,SIM,SIM
2013,"VINHEDO, SP",2018-02-14,16,32,40,46,53,56,0,46,4140,0,65621.53,1041.61,,52356503.5,100000000,9164679.05,SIM,SIM
2014,"VINHEDO, SP",2018-02-17,17,18,27,32,39,58,1,130,12558,104545829.37,51593.19,762.98,Curitiba PR,116332797,3000000,10929709.2,NAO,SIM
2015,"CAMPO BELO, MG",2018-02-21,4,11,17,18,21,48,0,64,4543,0,23975.93,482.51,,26614714,6200000,11333514.27,SIM,SIM
2016,"CAMPO BELO, MG",2018-02-24,2,10,11,24,38,56,0,123,6125,0,16317.17,468.1,,34810982.5,11000000,11861675.17,SIM,SIM
2017,"MACEIÓ, AL",2018-02-28,11,22,25,27,55,59,0,83,4661,0,26039.7,662.42,,37486974,15000000,12430436.87,SIM,SIM
2018,"MACEIÓ, AL",2018-03-03,23,41,46,52,54,59,0,54,4043,0,48889.92,932.84,,45790930.5,40000000,13125188.27,SIM,SIM
2019,"PALMEIRA DOS ÍNDIOS, AL",2018-03-07,2,36,46,48,57,60,0,46,4530,0,67325.96,976.66,,53716386.5,45000000,13940186.66,SIM,SIM
2020,"PALMEIRA DOS ÍNDIOS, AL",2018-03-10,7,14,32,37,40,60,0,101,6982,0,35079.74,724.93,,61453154,52000000,14872569.21,SIM,SIM
2021,"MANHUAÇU, MG",2018-03-14,4,28,45,48,52,60,0,79,6343,0,47183.15,839.5,,64651783,60000000,15853482.16,SIM,SIM
2022,"MANHUAÇU, MG",2018-03-17,1,6,7,8,23,56,2,217,13622,29864355.95,19603.05,446.11,Curitiba PR RIO DE JANEIRO RJ,73781900.5,3000000,16972919.52,NAO,SIM
2023,"CAMPO LIMPO PAULISTA, SP",2018-03-21,16,20,23,29,35,47,0,45,3221,0,32255.05,643.75,,25175416,25000000,17354887.21,SIM,SIM
2024,"CAMPO LIMPO PAULISTA, SP",2018-03-24,4,24,46,52,55,56,0,53,3730,0,47718.26,968.62,,43865881.5,30000000,18020431.29,SIM,SIM
2025,"CANELA, RS",2018-03-28,10,23,31,33,51,52,0,105,6365,0,24755.26,583.39,,45084077.5,35000000,18704458.15,SIM,SIM
2026,"CANELA, RS",2018-03-31,11,15,29,37,39,44,0,76,4916,0,32815.34,724.73,,43257056.5,40000000,19360764.99,SIM,SIM
2027,"SEARA, SC",2018-04-04,7,11,24,36,42,58,4,261,9867,10251126.97,11811.65,446.34,VIAMÃO RS PIRACICABA SP SÃO PAULO SP,53470886,3000000,20172038.59,NAO,SIM
2028,"SEARA, SC",2018-04-07,6,15,18,33,37,40,0,78,4398,0,21901.6,554.9,,29630352.5,22000000,20621597.69,SIM,SIM
2029,"AIMORÉS, MG",2018-04-11,4,27,38,40,58,59,1,63,4017,22122662.6,39656.35,888.49,UNAÍ MG,43333094,3000000,21279058.18,NAO,SIM
2030,"AIMORÉS, MG",2018-04-14,18,23,37,39,50,55,0,48,3252,0,36807.99,776.13,,30644306,6000000,21744001.22,SIM,SIM
2031,"GOVERNADOR VALADARES, MG",2018-04-17,6,14,19,20,39,53,0,27,2075,0,41286.89,767.46,,19334920.5,8500000,22037355.46,SIM,SIM
2032,"GOVERNADOR VALADARES, MG",2018-04-20,10,18,33,38,40,43,1,27,3644,9349630.55,81258.67,860.11,BRASÍLIA DF,38053967,3000000,22614719.73,NAO,SIM
2033,"APARECIDA DO TABOADO, MS",2018-04-25,6,7,13,17,22,56,1,89,5597,2777651.27,16942.34,384.86,SÃO PAULO SP,26153494.5,15000000,23011527.07,NAO,SIM
2034,"APARECIDA DO TABOADO, MS",2018-04-28,30,35,36,38,49,52,0,37,2668,0,58611.61,1161.18,,37614202.5,20000000,23582219.13,SIM,SIM
2035,"XANXERÊ, SC",2018-05-02,7,8,19,23,27,58,0,91,6675,0,21948.81,427.46,,34643273,22000000,24107835.5,SIM,SIM
2036,"XANXERÊ, SC",2018-05-05,14,16,23,30,45,60,0,48,4609,0,58276.76,867.02,,48518022,28000000,24843963.02,SIM,SIM
2037,"MARAVILHA, SC",2018-05-08,6,25,26,35,38,40,0,28,2768,0,65960.7,953.18,,32033897,30000000,25329989.28,SIM,SIM
2038,"MARAVILHA, SC",2018-05-10,6,12,22,28,31,44,0,91,6415,0,28718.92,581.98,,45328972.5,50000000,26017731.74,SIM,SIM
2039,"MARAVILHA, SC",2018-05-12,6,9,41,54,56,58,0,67,5680,0,52696.38,887.99,,61238142,60000000,26946852.08,SIM,SIM
2040,"CAMPOS NOVOS, SC",2018-05-16,10,12,22,25,42,54,1,120,9310,58932070.38,34570.08,636.55,BRASÍLIA DF,71952860,3000000,28038538.79,NAO,SIM
2041,"CAMPOS NOVOS, SC",2018-05-19,14,22,29,32,33,35,0,47,3018,0,34505.69,767.66,,28129048.5,6500000,28465319.73,SIM,SIM
2042,"FERNANDÓPOLIS, SP",2018-05-23,21,38,53,56,57,58,0,19,2258,0,88579.73,1064.79,,29191365,10000000,28908218.39,SIM,SIM
2043,"FERNANDÓPOLIS, SP",2018-05-26,7,14,47,54,56,60,0,49,3612,0,39699.63,769.37,,33740301,30000000,29420134.65,SIM,SIM
2044,"SÃO PAULO, SP",2018-05-30,15,25,27,45,46,50,1,70,3921,29066470.84,34314.21,875.13,PRIMEIRO DE MAIO PR,41661851,3000000,30052238.63,NAO,SIM
2045,"JATAÍ, GO",2018-06-02,3,6,11,27,28,46,0,80,4630,0,17146.56,423.24,,23792139,5500000,30413218.9,SIM,SIM
2046,"GOIÁS, GO",2018-06-06,1,18,19,29,44,54,0,30,2390,0,55914.69,1002.65,,29094681,9500000,30854650.64,SIM,SIM
2047,"GOIÁS, GO",2018-06-09,10,19,26,35,38,39,0,36,3611,0,57189.69,814.5,,35709740.5,14000000,31396447.72,SIM,SIM
2048,"PELOTAS, RS",2018-06-13,10,19,27,31,51,53,0,49,4216,0,41855.71,694.94,,35572736.5,30000000,31936166.14,SIM,SIM
2049,"PELOTAS, RS",2018-06-16,8,31,32,33,38,50,0,34,3540,0,75709.93,1038.79,,44647610,35000000,32613570.8,SIM,SIM
2050,"CAMPINA GRANDE, PB",2018-06-20,1,5,6,37,44,53,0,46,5251,0,55764.52,697.87,,44492028,38000000,33288614.92,SIM,SIM
2051,"CAMPINA GRANDE, PB",2018-06-23,50,51,56,57,58,59,4,152,4816,9627559.21,17089.52,770.52,SALVADOR BA MARANGUAPE CE MARABÁ PA CANOAS RS,45054674,2500000,33972195.67,NAO,SIM
2052,"CAMPINA GRANDE, PB",2018-06-27,12,22,27,37,40,55,0,17,1582,0,66063.41,1014.15,,19479435.5,4500000,34267742.53,SIM,SIM
2053,"CAMPINA GRANDE, PB",2018-06-30,4,7,12,22,26,39,0,80,5237,0,20194.81,440.7,,28021805,21000000,34692896.33,SIM,SIM
2054,"RIO GRANDE, RS",2018-07-03,6,25,35,43,46,53,0,41,2209,0,31190.36,827,,22180466,22000000,35029423.9,SIM,SIM
2055,"RIO GRANDE, RS",2018-07-05,18,22,29,34,36,47,0,80,4927,0,24597.04,570.54,,34130229,27500000,35547256.24,SIM,SIM
2056,"RIO GRANDE, RS",2018-07-07,10,13,20,37,38,54,0,42,4086,0,46108.12,677.06,,33588695,31000000,36056872.29,SIM,SIM
2057,"SÃO MIGUEL DO OESTE, SC",2018-07-11,4,19,23,29,56,59,0,81,5435,0,30543.83,650.29,,42911631,34000000,36707938.23,SIM,SIM
2058,"SÃO MIGUEL DO OESTE, SC",2018-07-14,4,5,36,40,44,56,0,77,5562,0,39904.7,789.19,,53294356.5,56000000,37516533.48,SIM,SIM
2059,"IPAMERI, GO",2018-07-18,8,9,11,25,39,41,0,186,8570,0,19455.08,603.2,,62764250.5,62000000,38468808.32,SIM,SIM
2060,"IPAMERI, GO",2018-07-21,33,36,40,44,45,54,0,93,6899,0,45677.31,879.62,,73680040,72000000,39586700.23,SIM,SIM
2061,"POUSO REDONDO, SC",2018-07-25,8,10,15,23,25,34,1,192,13804,73450153.75,27128.74,539.04,SÃO LUIS MA,90343582,3000000,40957415.53,NAO,SIM
2062,"POUSO REDONDO, SC",2018-07-28,6,10,19,24,25,29,0,94,5511,0,16561.93,403.56,,27002577,6000000,41367105.36,SIM,SIM
2063,"CATALÃO, GO",2018-08-01,10,14,36,53,55,60,0,68,3311,0,24717.9,725.2,,29153250,30000000,41809425.73,SIM,SIM
2064,"CATALÃO, GO",2018-08-04,4,11,20,30,37,43,0,74,4900,0,37180.01,802.13,,47720792,35000000,42533457.47,SIM,SIM
2065,"RIBEIRÃO DOS ÍNDIOS, SP",2018-08-08,6,25,27,35,45,55,1,104,7345,35155103.28,27320.77,552.63,SÃO PAULO SP,49282499,3000000,43281183.82,NAO,SIM
2066,"RIBEIRÃO DOS ÍNDIOS, SP",2018-08-11,2,11,13,26,32,59,0,57,3828,0,28876.29,614.25,,28548460.5,6500000,43714328.19,SIM,SIM
2067,"CORIBE, BA",2018-08-14,3,5,9,40,42,47,0,46,2466,0,24333.27,648.43,,19414437,7500000,44008888.87,SIM,SIM
2068,"CORIBE, BA",2018-08-16,3,17,34,35,40,48,0,48,3638,0,30930.59,583,,25751106.5,23000000,44399591.08,SIM,SIM
2069,"CORIBE, BA",2018-08-18,5,26,27,34,42,48,0,84,5654,0,25629.96,543.96,,37341657.5,27500000,44966148.01,SIM,SIM
2070,"ITABELA, BA",2018-08-22,24,33,34,35,46,60,0,33,3760,0,75294.4,944.04,,43096606,33000000,45620020.45,SIM,SIM
2071,"ITABELA, BA",2018-08-25,10,12,13,20,22,54,0,135,8860,0,21303.29,463.71,,49882350,40000000,46376847.88,SIM,SIM
2072,"SÃO JOSÉ DO CEDRO, SC",2018-08-29,12,15,18,30,52,55,0,80,5335,0,36914.78,790.78,,51222020.5,45000000,47154001.13,SIM,SIM
2073,"SÃO JOSÉ DO CEDRO, SC",2018-09-01,8,18,23,37,42,58,2,172,8812,22327541.33,19405.99,541.11,PASSOS MG SÃO SEBASTIÃO SP,57893622.5,20000000,48032377.59,NAO,SIM
2074,"SÃO BENTO DO SUL, SC",2018-09-05,7,9,23,33,57,59,0,98,5737,0,21221.93,517.87,,36072582,24000000,48579679.79,SIM,SIM
2075,"SÃO BENTO DO SUL, SC",2018-09-08,5,6,12,15,22,43,0,86,5364,0,22660.94,519.02,,33802037.5,28000000,49092532.72,SIM,SIM
2076,"SERRA NEGRA, SP",2018-09-12,13,16,26,35,37,39,1,117,6080,27758694.68,20198.69,555.27,ARAPUTANGA MT,40989767,2500000,49714439.67,NAO,SIM
2077,"SERRA NEGRA, SP",2018-09-15,2,11,15,30,36,39,0,26,2715,0,58827.22,804.79,,26528831,5000000,50116941.72,SIM,SIM
2078,"OLIVEIRA, MG",2018-09-18,1,2,14,37,55,58,0,23,1681,0,43305.35,846.45,,17275706,17000000,50379053.04,SIM,SIM
2079,"OLIVEIRA, MG",2018-09-20,10,22,40,46,55,58,0,38,2892,0,43325.46,813.26,,28555726.5,22000000,50812307.63,SIM,SIM
2080,"OLIVEIRA, MG",2018-09-22,13,18,35,40,41,42,1,128,4287,21763750.54,15918.03,678.96,ITAGUARA MG,35339930.5,2500000,51348493.85,NAO,SIM
2081,"PALMAS, PR",2018-09-26,6,25,33,42,48,49,1,32,2640,2420701.1,41065.46,711.09,VITÓRIA ES,22792563.5,3000000,51694308.31,NAO,SIM
2082,"PALMAS, PR",2018-09-29,1,18,19,33,56,60,0,80,3935,0,18316.4,531.97,,25415372.5,6000000,52079916.68,SIM,SIM
2083,"ITAPIRANGA, SC",2018-10-03,7,20,26,37,38,39,0,48,2667,0,32980.17,847.95,,27457472,19000000,52496508.29,SIM,SIM
2084,"ITAPIRANGA, SC",2018-10-06,12,21,25,37,38,49,0,64,4786,0,36356.37,694.52,,40357751,23000000,53108826.15,SIM,SIM
2085,"JOAÇABA, SC",2018-10-10,4,35,43,46,47,53,0,33,4355,0,68459.21,741.07,,39184316.5,27000000,53703340.35,SIM,SIM
2086,"JOAÇABA, SC",2018-10-13,2,18,19,23,34,53,1,52,4898,27364769.44,41598.96,630.91,MARABÁ PA,37519090,2500000,54272589.33,NAO,SIM
2087,"SANTA HELENA DE GOIÁS, GO",2018-10-17,3,14,24,27,38,56,1,56,3262,2526635,24492.89,600.68,CASTRO ALVES BA,23790004,3000000,54633537.21,NAO,SIM
2088,"SANTA HELENA DE GOIÁS, GO",2018-10-20,5,10,32,38,48,49,0,29,2665,0,53143.74,826.14,,26731082,18000000,55039107.86,SIM,SIM
2089,"JEQUIÉ, BA",2018-10-23,8,11,18,37,40,51,0,43,2659,0,32027.59,739.9,,23886863,20000000,55401525.29,SIM,SIM
2090,"JEQUIÉ, BA",2018-10-25,10,11,12,37,38,59,1,75,3855,20024894.84,25054.96,696.35,Curitiba PR,32592784,2500000,55896031.13,NAO,SIM
2091,"JEQUIÉ, BA",2018-10-27,11,13,15,17,22,27,0,175,6609,0,7503.65,283.84,,22775966.5,5500000,56241593.77,SIM,SIM
2092,"ARAPIRACA, AL",2018-10-31,8,14,27,34,52,54,0,46,3177,0,33553.03,694.02,,26770471,10000000,56647762.03,SIM,SIM
2093,"ARAPIRACA, AL",2018-11-03,4,16,19,31,33,44,0,66,4528,0,26830.9,558.69,,30714652.5,22000000,57113772.39,SIM,SIM
2094,"MANHUMIRIM, MG",2018-11-07,16,29,35,43,49,56,0,78,4637,0,30872.83,741.88,,41767404,27000000,57747477.85,SIM,SIM
2095,"MANHUMIRIM, MG",2018-11-10,6,11,13,19,24,51,0,185,10842,0,14941.13,364.2,,47942611.5,33000000,58474875.1,SIM,SIM
2096,"NAZARÉ PAULISTA, SP",2018-11-14,9,24,28,45,49,51,0,113,6422,0,25984.88,653.17,,50929053,37000000,59247583.38,SIM,SIM
2097,"NAZARÉ PAULISTA, SP",2018-11-17,2,8,18,27,38,60,0,85,6551,0,33312.96,617.48,,49113232,43500000,59992741.57,SIM,SIM
2098,"CAMPOS BELOS, GO",2018-11-21,5,15,20,27,30,58,0,97,7549,0,34495.53,633.2,,58036464.5,70000000,60873285.26,SIM,SIM
2099,"CAMPOS BELOS, GO",2018-11-24,1,10,11,13,35,49,1,266,15540,69186484.11,17704.75,432.93,INDAIATUBA SP,81684155,3000000,62112617.6,NAO,SIM
2100,"CURITIBA, PR",2018-11-28,2,8,18,37,56,58,0,61,3852,0,23013.76,520.63,,24349150,6000000,62482048.98,SIM,SIM
2101,"CURITIBA, PR",2018-12-01,4,6,17,34,51,57,0,77,4557,0,25027.75,604.13,,33425577.5,10000000,62989190.17,SIM,SIM
2102,"SANTO ANASTÁCIO, SP",2018-12-04,3,13,40,44,46,50,0,40,2226,0,34939.71,896.92,,24240730.5,12000000,63356976.58,SIM,SIM
2103,"SANTO ANASTÁCIO, SP",2018-12-06,2,10,12,27,45,56,0,79,5762,0,23992.25,469.92,,32874912,30000000,63855762.93,SIM,SIM
2104,"SANTO ANASTÁCIO, SP",2018-12-08,11,13,16,24,31,46,0,106,6029,0,22882.49,574.73,,42070290.5,36000000,64494063.86,SIM,SIM
2105,"CRICIÚMA, SC",2018-12-12,3,27,36,39,40,43,0,82,5610,0,35639.55,744.19,,50688848,42000000,65263127.68,SIM,SIM
2106,"CRICIÚMA, SC",2018-12-15,8,38,44,50,56,60,0,72,5454,0,46944.97,885.33,,58625686,48000000,66152611.19,SIM,SIM
2107,"CONSELHEIRO PENA, MG",2018-12-18,19,22,29,41,44,59,0,58,4051,0,41585.34,850.56,,41834506,50000000,66787334.74,SIM,SIM
