,Concurso,Local,Data do Sorteio,Coluna 1,Coluna 2,Coluna 3,Coluna 4,Coluna 5,Coluna 6,Ganhadores Faixa 1,Ganhadores Faixa 2,Ganhadores Faixa 3,Rateio Faixa 1,Rateio Faixa 2,Rateio Faixa 3,Cidade,Unnamed: 16,Valor Arrecadado,Estimativa para o próximo concurso,Valor Acumulado Próximo Concurso,Acumulado,Sorteio Especial,Observação
2073,2018,"MACEIÓ, AL",2018-02-28,11,22,25,27,55,59,0,83,4661,0,26039.7,662.42,,,37486974,15000000,12430436.87,SIM,SIM,
2074,2019,"MACEIÓ, AL",2018-03-03,23,41,46,52,54,59,0,54,4043,0,48889.92,932.84,,,45790930.5,40000000,13125188.27,SIM,SIM,
2075,2020,"PALMEIRA DOS ÍNDIOS, AL",2018-03-07,2,36,46,48,57,60,0,46,4530,0,67325.96,976.66,,,53716386.5,45000000,13940186.66,SIM,SIM,
2076,2021,"PALMEIRA DOS ÍNDIOS, AL",2018-03-10,7,14,32,37,40,60,0,101,6982,0,35079.74,724.93,,,61453154,52000000,14872569.21,SIM,SIM,
2077,2022,"MANHUAÇU, MG",2018-03-14,4,28,45,48,52,60,0,79,6343,0,47183.15,839.5,,,64651783,60000000,15853482.16,SIM,SIM,
2078,2023,"MANHUAÇU, MG",2018-03-17,1,6,7,8,23,56,2,217,13622,29864355.95,19603.05,446.11,Curitiba,PR,73781900.5,3000000,16972919.52,NAO,SIM,
2079,,,,,,,,,,,,,,,,,,,,,,,
2080,,,,,,,,,,,,,,,,,,,,,,,
2081,,,,,,,,,,,,,,,,,,,,,,,
2082,,,,,,,,,,,,,,,,,,,,,,,
2083,,,,,,,,,,,,,,,,,,,,,,,
2084,,,,,,,,,,,,,,,,PIRACICABA,SP,,,,,,
2085,,,,,,,,,,,,,,,,,,,,,,,
2086,,,,,,,,,,,,,,,,,,,,,,,
2087,,,,,,,,,,,,,,,,,,,,,,,
2088,,,,,,,,,,,,,,,,,,,,,,,
2089,,,,,,,,,,,,,,,,,,,,,,,
2090,,,,,,,,,,,,,,,,,,,,,,,
2091,,,,,,,,,,,,,,,,,,,,,,,
2092,,,,,,,,,,,,,,,,,,,,,,,
2093,,,,,,,,,,,,,,,,,,,,,,,
2094,,,,,,,,,,,,,,,,,,,,,,,
2095,,,,,,,,,,,,,,,,,,,,,,,
2096,,,,,,,,,,,,,,,,,,,,,,,
2097,,,,,,,,,,,,,,,,,,,,,,,
2098,,,,,,,,,,,,,,,,,,,,,,,
2099,,,,,,,,,,,,,,,,,,,,,,,
2100,,,,,,,,,,,,,,,,,,,,,,,
2101,,,,,,,,,,,,,,,,,,,,,,,
2102,,,,,,,,,,,,,,,,,,,,,,,
2103,,,,,,,,,,,,,,,,,,,,,,,
2104,,,,,,,,,,,,,,,,,,,,,,,
2105,,,,,,,,,,,,,,,,,,,,,,,
2106,,,,,,,,,,,,,,,,,,,,,,,
2107,,,,,,,,,,,,,,,,,,,,,,,
2108,,,,,,,,,,,,,,,,,,,,,,,
2109,,,,,,,,,,,,,,,,MARANGUAPE,CE,,,,,,
2110,,,,,,,,,,,,,,,,CANOAS,RS,,,,,,
2111,2053,"CAMPINA GRANDE, PB",2018-06-27,12,22,27,37,40,55,0,17,1582,0,66063.41,1014.15,,,19479435.5,4500000,34267742.53,SIM,SIM,
2112,2054,"CAMPINA GRANDE, PB",2018-06-30,4,7,12,22,26,39,0,80,5237,0,20194.81,440.7,,,28021805,21000000,34692896.33,SIM,SIM,
2113,2055,"RIO GRANDE, RS",2018-07-03,6,25,35,43,46,53,0,41,2209,0,31190.36,827,,,22180466,22000000,35029423.9,SIM,SIM,
2114,2056,"RIO GRANDE, RS",2018-07-05,18,22,29,34,36,47,0,80,4927,0,24597.04,570.54,,,34130229,27500000,35547256.24,SIM,SIM,
2115,2057,"RIO GRANDE, RS",2018-07-07,10,13,20,37,38,54,0,42,4086,0,46108.12,677.06,,,33588695,31000000,36056872.29,SIM,SIM,
2116,2058,"SÃO MIGUEL DO OESTE, SC",2018-07-11,4,19,23,29,56,59,0,81,5435,0,30543.83,650.29,,,42911631,34000000,36707938.23,SIM,SIM,
2117,2059,"SÃO MIGUEL DO OESTE, SC",2018-07-14,4,5,36,40,44,56,0,77,5562,0,39904.7,789.19,,,53294356.5,56000000,37516533.48,SIM,SIM,
2118,2060,"IPAMERI, GO",2018-07-18,8,9,11,25,39,41,0,186,8570,0,19455.08,603.2,,,62764250.5,62000000,38468808.32,SIM,SIM,
2119,2061,"IPAMERI, GO",2018-07-21,33,36,40,44,45,54,0,93,6899,0,45677.31,879.62,,,73680040,72000000,39586700.23,SIM,SIM,
2120,2062,"POUSO REDONDO, SC",2018-07-25,8,10,15,23,25,34,1,192,13804,73450153.75,27128.74,539.04,SÃO LUIS,MA,90343582,3000000,40957415.53,NAO,SIM,
2121,2063,"POUSO REDONDO, SC",2018-07-28,6,10,19,24,25,29,0,94,5511,0,16561.93,403.56,,,27002577,6000000,41367105.36,SIM,SIM,
2122,2064,"CATALÃO, GO",2018-08-01,10,14,36,53,55,60,0,68,3311,0,24717.9,725.2,,,29153250,30000000,41809425.73,SIM,SIM,
2123,2065,"CATALÃO, GO",2018-08-04,4,11,20,30,37,43,0,74,4900,0,37180.01,802.13,,,47720792,35000000,42533457.47,SIM,SIM,
2124,2066,"RIBEIRÃO DOS ÍNDIOS, SP",2018-08-08,6,25,27,35,45,55,1,104,7345,35155103.28,27320.77,552.63,SÃO PAULO,SP,49282499,3000000,43281183.82,NAO,SIM,
2125,2067,"RIBEIRÃO DOS ÍNDIOS, SP",2018-08-11,2,11,13,26,32,59,0,57,3828,0,28876.29,614.25,,,28548460.5,6500000,43714328.19,SIM,SIM,
2126,2068,"CORIBE, BA",2018-08-14,3,5,9,40,42,47,0,46,2466,0,24333.27,648.43,,,19414437,7500000,44008888.87,SIM,SIM,
2127,2069,"CORIBE, BA",2018-08-16,3,17,34,35,40,48,0,48,3638,0,30930.59,583,,,25751106.5,23000000,44399591.08,SIM,SIM,
2128,2070,"CORIBE, BA",2018-08-18,5,26,27,34,42,48,0,84,5654,0,25629.96,543.96,,,37341657.5,27500000,44966148.01,SIM,SIM,
2129,2071,"ITABELA, BA",2018-08-22,24,33,34,35,46,60,0,33,3760,0,75294.4,944.04,,,43096606,33000000,45620020.45,SIM,SIM,
2130,2072,"ITABELA, BA",2018-08-25,10,12,13,20,22,54,0,135,8860,0,21303.29,463.71,,,49882350,40000000,46376847.88,SIM,SIM,
2131,2073,"SÃO JOSÉ DO CEDRO, SC",2018-08-29,12,15,18,30,52,55,0,80,5335,0,36914.78,790.78,,,51222020.5,45000000,47154001.13,SIM,SIM,
2132,2074,"SÃO JOSÉ DO CEDRO, SC",2018-09-01,8,18,23,37,42,58,2,172,8812,22327541.33,19405.99,541.11,PASSOS,MG,57893622.5,20000000,48032377.59,NAO,SIM,
2133,,,,,,,,,,,,,,,,,,,,,,,
2134,,,,,,,,,,,,,,,,,,,,,,,
2135,,,,,,,,,,,,,,,,,,,,,,,
2136,,,,,,,,,,,,,,,,,,,,,,,
2137,,,,,,,,,,,,,,,,,,,,,,,
2138,,,,,,,,,,,,,,,,,,,,,,,
2139,,,,,,,,,,,,,,,,,,,,,,,
2140,,,,,,,,,,,,,,,,,,,,,,,
2141,,,,,,,,,,,,,,,,,,,,,,,
2142,,,,,,,,,,,,,,,,,,,,,,,
2143,,,,,,,,,,,,,,,,,,,,,,,
2144,,,,,,,,,,,,,,,,,,,,,,,
2145,,,,,,,,,,,,,,,,,,,,,,,
2146,,,,,,,,,,,,,,,,,,,,,,,
2147,,,,,,,,,,,,,,,,,,,,,,,
2148,,,,,,,,,,,,,,,,,,,,,,,
2149,,,,,,,,,,,,,,,,,,,,,,,
2150,,,,,,,,,,,,,,,,,,,,,,,
2151,,,,,,,,,,,,,,,,,,,,,,,
2152,,,,,,,,,,,,,,,,,,,,,,,
2153,,,,,,,,,,,,,,,,,,,,,,,
2154,,,,,,,,,,,,,,,,,,,,,,,
2155,,,,,,,,,,,,,,,,,,,,,,,
2156,,,,,,,,,,,,,,,,,,,,,,,
2157,,,,,,,,,,,,,,,,,,,,,,,
2158,,,,,,,,,,,,,,,,,,,,,,,
2159,,,,,,,,,,,,,,,,,,,,,,,
2160,,,,,,,,,,,,,,,,,,,,,,,
2161,,,,,,,,,,,,,,,,,,,,,,,
2162,,,,,,,,,,,,,,,,,,,,,,,
2163,,,,,,,,,,,,,,,,,,,,,,,
2164,,,,,,,,,,,,,,,,,,,,,,,
2165,,,,,,,,,,,,,,,,,,,,,,,
2166,,,,,,,,,,,,,,,,,,,,,,,
2167,,,,,,,,,,,,,,,,,,,,,,,
2168,,,,,,,,,,,,,,,,,,,,,,,
2169,,,,,,,,,,,,,,,,MANAUS,AM,,,,,,
2170,,,,,,,,,,,,,,,,FEIRA DE SANTANA,BA,,,,,,
2171,,,,,,,,,,,,,,,,SALVADOR,BA,,,,,,
2172,,,,,,,,,,,,,,,,VÁRZEA ALEGRE,CE,,,,,,
2173,,,,,,,,,,,,,,,,BELA VISTA DE GOIÁS,GO,,,,,,
2174,,,,,,,,,,,,,,,,PEDREIRAS,MA,,,,,,
2175,,,,,,,,,,,,,,,,ALFENAS,MG,,,,,,
2176,,,,,,,,,,,,,,,,DIVINÓPOLIS,MG,,,,,,
2177,,,,,,,,,,,,,,,,SÃO SEBASTIÃO DO PARAÍSO,MG,,,,,,
2178,,,,,,,,,,,,,,,,COSTA RICA,MS,,,,,,
2179,,,,,,,,,,,,,,,,ALMEIRIM,PA,,,,,,
2180,,,,,,,,,,,,,,,,JOÃO PESSOA,PB,,,,,,
2181,,,,,,,,,,,,,,,,CAMPO MOURÃO,PR,,,,,,
2182,,,,,,,,,,,,,,,,Angra dos Reis,RJ,,,,,,
2183,,,,,,,,,,,,,,,,NOVA IGUAÇU,RJ,,,,,,
2184,,,,,,,,,,,,,,,,SANTO ANTÔNIO DE PÁDUA,RJ,,,,,,
2185,,,,,,,,,,,,,,,,ADAMANTINA,SP,,,,,,
2186,,,,,,,,,,,,,,,,PEDREIRA,SP,,,,,,
2187,,,,,,,,,,,,,,,,Ribeirão Preto,SP,,,,,,
2188,,,,,,,,,,,,,,,,SÃO PAULO,SP,,,,,,
2189,,,,,,,,,,,,,,,,Canal Eletrônico,XX,,,,,,
2190,2111,"CAIBI, SC",2019-01-02,1,41,44,46,54,58,0,4,689,0,169338.14,1404.42,,,11748467.5,4000000,178250.69,SIM,SIM,
2191,2112,"CAIBI, SC",2019-01-05,17,39,43,46,52,53,0,34,2547,0,48935.85,933.2,,,28858417,8000000,616097.77,SIM,SIM,
2192,2113,"SÃO PAULO, SP",2019-01-09,11,14,21,25,46,50,0,30,2752,0,63724.36,992.38,,,33158373.5,12000000,1119184.88,SIM,SIM,
2193,2114,"SÃO PAULO, SP",2019-01-12,17,25,30,35,42,57,0,70,4376,0,34091.54,779.05,,,41391486.5,25000000,1747186.82,SIM,SIM,
2194,2115,"PIRATUBA, SC",2019-01-15,4,19,27,35,40,44,0,75,4470,0,23377.95,560.35,,,30411241,27000000,2208593.74,SIM,SIM,
2195,2116,"PIRATUBA, SC",2019-01-17,1,9,19,21,34,54,0,91,5468,0,24748.67,588.39,,,39062460.5,33000000,2801259.13,SIM,SIM,
2196,2117,"PIRATUBA, SC",2019-01-19,4,28,29,30,43,52,0,44,4036,0,60858.91,947.82,,,46445458.5,38000000,3505941.19,SIM,SIM,
2197,2118,"QUIRINÓPOLIS, GO",2019-01-23,11,12,20,40,41,46,1,58,4135,37902607.11,53100.77,1064.03,TERESÓPOLIS,RJ,53418935.5,2500000,4316426.59,NAO,SIM,
2198,2119,"QUIRINÓPOLIS, GO",2019-01-26,19,21,26,31,42,49,0,46,2569,0,33531.53,857.72,,,26753317.5,20000000,4722334.58,SIM,SIM,
2199,2120,"GUARACIABA, SC",2019-01-30,13,20,24,25,38,41,0,61,3897,0,34732.22,776.66,,,36747588.5,25000000,5279878.14,SIM,SIM,
2200,2121,"GUARACIABA, SC",2019-02-02,8,10,17,29,37,40,1,82,5493,24666686.76,31988.03,682.17,RIO DE JANEIRO,RJ,45495432.5,3000000,5970146.17,NAO,SIM,
2201,2122,"SÃO PAULO, SP",2019-02-06,3,11,15,21,27,49,0,92,4938,0,15878.62,422.62,,,25337679.5,5500000,6354575.76,SIM,SIM,
2202,2123,"SÃO PAULO, SP",2019-02-09,14,15,47,50,56,59,0,28,2301,0,67090.9,1166.29,,,32582774,10000000,6848929.74,SIM,SIM,
2203,2124,"SÃO PAULO, SP",2019-02-13,2,11,20,31,43,47,0,41,3660,0,48151.82,770.57,,,34242306,26000000,7368462.53,SIM,SIM,
2204,2125,"SÃO PAULO, SP",2019-02-16,1,31,44,46,53,58,0,55,4090,0,48968.88,940.72,,,46714244.5,32000000,8077222.68,SIM,SIM,
2205,2126,"JUNDIAÍ, SP",2019-02-20,7,12,24,27,39,58,0,130,8139,0,21346.79,487.08,,,48132938,37000000,8807507.61,SIM,SIM,
2206,2127,"JUNDIAÍ, SP",2019-02-23,1,7,28,30,44,46,0,76,6182,0,42197.6,741.09,,,55624709,43000000,9651459.54,SIM,SIM,
2207,2128,"VIDEIRA, SC",2019-02-26,11,16,24,46,54,55,0,47,4353,0,50144.89,773.45,,,40878124,46000000,10271672.63,SIM,SIM,
2208,2129,"VIDEIRA, SC",2019-02-28,6,12,31,32,46,60,0,50,5113,0,62827.8,877.7,,,54486418,73000000,11098354.14,SIM,SIM,
2209,2130,"VIDEIRA, SC",2019-03-02,13,16,36,53,54,55,0,101,7900,0,42283.94,772.27,,,74073569.5,80000000,12222216.77,SIM,SIM,
2210,2131,"ITUPEVA, SP",2019-03-06,2,3,6,18,20,28,1,414,16733,78938208.62,9335.09,329.94,GRAVATAÍ,RS,67032441,3000000,13239249.64,NAO,SIM,
2211,2132,"ITUPEVA, SP",2019-03-09,5,18,30,35,39,60,0,41,2912,0,41495.7,834.63,,,29508923.5,7000000,13686966.38,SIM,SIM,
2212,2133,"ITUPEVA, SP",2019-03-13,19,20,26,51,52,57,0,32,2790,0,58792.56,963.31,,,32631630.5,11000000,14182061.61,SIM,SIM,
2213,2134,"ITUPEVA, SP",2019-03-16,6,21,34,46,54,59,0,60,4157,0,39699.48,818.57,,,41314493.5,33000000,14808895.4,SIM,SIM,
2214,2135,"CRAVINHOS, SP",2019-03-20,9,23,28,40,48,59,1,50,4546,32689083.52,58359.12,916.96,SALVADOR,BA,50611032.5,3000000,15576778.59,NAO,SIM,
2215,2136,"CRAVINHOS, SP",2019-03-23,1,8,11,22,30,35,0,63,4209,0,25942.87,554.72,,,28348166,6000000,16006884.02,SIM,SIM,
2216,2137,"PANCAS, ES",2019-03-27,1,2,11,12,34,49,0,45,4488,0,36544.41,523.45,,,28523306,10000000,16439646.73,SIM,SIM,
2217,2138,"PANCAS, ES",2019-03-30,4,13,14,21,30,34,0,59,4532,0,36206.08,673.35,,,37051000,15000000,17001793.74,SIM,SIM,
2218,2139,"SÃO PAULO, SP",2019-04-03,14,23,29,41,57,58,0,65,3441,0,34758.78,937.98,,,39187204,32000000,17596351.76,SIM,SIM,
2219,2140,"SÃO PAULO, SP",2019-04-06,17,20,26,36,42,54,0,66,5044,0,46099.13,861.71,,,52771946.5,40000000,18397020.86,SIM,SIM,
2220,2141,"BOTUCATU, SP",2019-04-10,10,11,17,19,37,41,0,117,8868,0,27422.28,516.85,,,55648803,45000000,19241338.37,SIM,SIM,
2221,2142,"BOTUCATU, SP",2019-04-13,7,40,44,50,52,57,0,65,5028,0,55484.51,1024.68,,,62553494.5,52000000,20190415.56,SIM,SIM,
2222,2143,"NOVA PETRÓPOLIS, RS",2019-04-17,2,12,35,51,57,58,0,81,6545,0,48904.73,864.62,,,68707212,60000000,21232858.49,SIM,SIM,
2223,2144,"NOVA PETRÓPOLIS, RS",2019-04-20,7,16,21,33,55,60,0,188,10251,0,21418.23,561.14,,,69840589,90000000,22292497.29,SIM,SIM,
2224,2145,"SÃO PAULO, SP",2019-04-24,6,8,28,51,53,59,0,115,10504,0,55420.7,866.79,,,110544276.5,105000000,23969702.57,SIM,SIM,
2225,2146,"SÃO PAULO, SP",2019-04-27,16,18,31,39,42,44,0,283,15338,0,30594.81,806.43,,,150176040,125000000,26248210.83,SIM,SIM,
2226,2147,"SÃO PAULO, SP",2019-05-02,17,19,37,41,42,49,0,366,28045,0,28739.81,535.81,,,182444745,140000000,29016307.9,SIM,SIM,
2227,2148,"SÃO PAULO, SP",2019-05-04,8,15,32,33,58,59,0,296,21684,0,37666.84,734.53,,,193382595,170000000,31950356.75,SIM,SIM,
2228,2149,"SÃO PAULO, SP",2019-05-08,21,23,37,44,46,48,0,496,32880,0,35200.2,758.57,,,302826055,275000000,36544909.01,SIM,SIM,
2229,2150,"SÃO PAULO, SP",2019-05-11,23,24,26,38,42,49,1,838,56994,289420865,30450.2,639.59,Canal Eletrônico,XX,442589014,3000000,43259979.66,NAO,SIM,A APOSTA GANHADORA DO CONCURSO É DA CIDADE DE RECIFE/PE.
2230,2151,"SÃO PAULO, SP",2019-05-15,2,14,18,29,36,38,0,80,5236,0,23556.59,514.16,,,32686528,7000000,43755907.79,SIM,SIM,
2231,2152,"SÃO PAULO, SP",2019-05-18,26,29,36,49,50,59,0,28,2420,0,77547.6,1281.77,,,37661085,12000000,44327311.16,SIM,SIM,
2232,2153,"SÃO PAULO, SP",2019-05-22,8,13,28,31,32,33,1,127,6356,11825289.36,18610.89,531.23,ARAMINA,SP,40995608.5,3000000,44949306.75,NAO,SIM,
2233,2154,"SÃO PAULO, SP",2019-05-25,7,25,41,47,50,53,0,36,2951,0,49285.49,858.92,,,30774289,48000000,45416221.93,SIM,SIM,
2234,2155,"SÃO PAULO, SP",2019-05-29,2,6,27,37,44,47,0,91,6630,0,34590.53,678.24,,,54596528,55000000,46244574.04,SIM,SIM,
2235,2156,"SALVADOR, BA",2019-06-01,1,6,23,26,39,49,0,91,7556,0,40927.21,704.14,,,64598138.5,63000000,47224673.09,SIM,SIM,
2236,2157,"SÃO PAULO, SP",2019-06-05,31,33,34,35,39,48,0,188,8779,0,21377.17,653.98,,,69706707,70000000,48282280.6,SIM,SIM,
2237,2158,"SÃO PAULO, SP",2019-06-08,9,27,35,45,46,59,0,109,8855,0,42724.12,751.29,,,80772972,80000000,49507788.24,SIM,SIM,
